#Scan#	abs_DeltaMZ	Compound_Name	Precursor_MZ	Adduct	LibraryQualityString	SpectrumID	Suspect Name	suspect_index	cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path	cluster_index_lib	ScanNumber_lib	Original_Path_lib
342488	14.015999999999998	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413000	413000.0	inputspectra/spec-00413.mzXML	278064.0	465.7	0.0	283.257	3330.0	spec/spec-00413.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BA2_01_1107.mzXML	342488.0	2993.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA7_01_912.mzXML
342488	14.007	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	251891	251891.0	inputspectra/spec-00406.mzXML	255048.0	429.45099999999996	0.0	255.236	2873.0	spec/spec-00406.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB11_01_928.mzXML	342488.0	2993.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA7_01_912.mzXML
247221	14.023	Hexadecenoic acid	255.233	M+H	Bronze	CCMSLIB00000075361	Suspect related to Hexadecenoic acid -CH2	199508	199508.0	inputspectra/spec-00535.mzXML	56340.0	409.19	0.0	241.21900000000002	2729.0	spec/spec-00535.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BC2_01_931.mzXML	247221.0	2887.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA2_01_2231.mzXML
247221	14.020999999999999	Hexadecenoic acid	255.233	M+H	Bronze	CCMSLIB00000075361	Suspect related to Hexadecenoic acid -CH2	199526	199526.0	inputspectra/spec-00379.mzXML	200912.0	412.653	0.0	241.21900000000002	2753.0	spec/spec-00379.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB2_01_919.mzXML	247221.0	2887.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA2_01_2231.mzXML
247175	14.022	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid -CH2	199526	199526.0	inputspectra/spec-00379.mzXML	200912.0	412.653	0.0	241.21900000000002	2753.0	spec/spec-00379.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB2_01_919.mzXML	247175.0	2895.0	f.MSV000078556/spectrum/Human_Swabs/Woman/12m__BC5_01_1949.mzXML
247175	28.045	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	413003	413003.0	inputspectra/spec-00446.mzXML	261412.0	467.001	0.0	283.249	3138.0	spec/spec-00446.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BA10_01_1216.mzXML	247175.0	2895.0	f.MSV000078556/spectrum/Human_Swabs/Woman/12m__BC5_01_1949.mzXML
247175	28.023000000000003	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	413086	413086.0	inputspectra/spec-00482.mzXML	271544.0	465.631	0.0	283.25	3131.0	spec/spec-00482.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB7_01_1225.mzXML	247175.0	2895.0	f.MSV000078556/spectrum/Human_Swabs/Woman/12m__BC5_01_1949.mzXML
247175	14.012	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +CH2	341966	341966.0	inputspectra/spec-00591.mzXML	96456.0	445.661	0.0	269.25	2983.0	spec/spec-00591.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA5_01_2234.mzXML	247175.0	2895.0	f.MSV000078556/spectrum/Human_Swabs/Woman/12m__BC5_01_1949.mzXML
247175	28.028000000000002	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	413378	413378.0	inputspectra/spec-00273.mzXML	229312.0	466.074	0.0	283.258	3314.0	spec/spec-00273.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BA4_01_1109.mzXML	247175.0	2895.0	f.MSV000078556/spectrum/Human_Swabs/Woman/12m__BC5_01_1949.mzXML
247175	14.017999999999999	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid -CH2	199449	199449.0	inputspectra/spec-00931.mzXML	41268.0	413.47	0.0	241.23	2759.0	spec/spec-00931.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/12m__BC6_01_1950.mzXML	247175.0	2895.0	f.MSV000078556/spectrum/Human_Swabs/Woman/12m__BC5_01_1949.mzXML
342805	28.034000000000002	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -C2H4	199301	199301.0	inputspectra/spec-00725.mzXML	236576.0	412.736	0.0	241.21900000000002	2751.0	spec/spec-00725.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA3_01_2232.mzXML	342805.0	3020.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342805	14.009	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413118	413118.0	inputspectra/spec-00486.mzXML	149540.0	466.466	0.0	283.264	3123.0	spec/spec-00486.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BE5_01_1359.mzXML	342805.0	3020.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342805	14.017000000000001	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	246914	246914.0	inputspectra/spec-00624.mzXML	527768.0	432.147	0.0	255.234	2887.0	spec/spec-00624.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML	342805.0	3020.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342805	14.014000000000001	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	247304	247304.0	inputspectra/spec-00963.mzXML	467828.0	432.69300000000004	0.0	255.236	2888.0	spec/spec-00963.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BB11_01_2252.mzXML	342805.0	3020.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342805	14.015999999999998	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	247321	247321.0	inputspectra/spec-00542.mzXML	90476.0	433.06300000000005	0.0	255.257	2897.0	spec/spec-00542.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BF7_01_972.mzXML	342805.0	3020.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342805	14.014000000000001	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	247344	247344.0	inputspectra/spec-01020.mzXML	271524.0	433.715	0.0	255.234	2902.0	spec/spec-01020.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BE6_01_2076.mzXML	342805.0	3020.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342805	14.015	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	247395	247395.0	inputspectra/spec-00952.mzXML	574672.0	431.82300000000004	0.0	255.236	2886.0	spec/spec-00952.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BC11_01_2264.mzXML	342805.0	3020.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342805	14.009	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	251891	251891.0	inputspectra/spec-00406.mzXML	255048.0	429.45099999999996	0.0	255.236	2873.0	spec/spec-00406.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB11_01_928.mzXML	342805.0	3020.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
341947	28.02	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -C2H4	200253	200253.0	inputspectra/spec-00265.mzXML	43984.0	413.491	0.0	241.24400000000003	2761.0	spec/spec-00265.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BH10_01_999.mzXML	341947.0	3003.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
341947	14.017999999999999	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413102	413102.0	inputspectra/spec-00086.mzXML	288328.0	465.255	0.0	283.25	3123.0	spec/spec-00086.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB6_01_1224.mzXML	341947.0	3003.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
341947	14.015999999999998	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413076	413076.0	inputspectra/spec-00498.mzXML	132692.0	465.955	0.0	283.263	3123.0	spec/spec-00498.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BB6_01_1324.mzXML	341947.0	3003.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
341947	14.005	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	412907	412907.0	inputspectra/spec-00349.mzXML	183220.0	465.81300000000005	0.0	283.247	3129.0	spec/spec-00349.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BA1_01_1207.mzXML	341947.0	3003.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
341947	14.023	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	247299	247299.0	inputspectra/spec-00175.mzXML	64620.0	429.436	0.0	255.21900000000002	2868.0	spec/spec-00175.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB12_01_1230.mzXML	341947.0	3003.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
341947	14.030999999999999	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	246015	246015.0	inputspectra/spec-00789.mzXML	571124.0	432.98699999999997	0.0	255.236	2888.0	spec/spec-00789.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BB12_01_2253.mzXML	341947.0	3003.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
341947	14.015999999999998	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	247168	247168.0	inputspectra/spec-00406.mzXML	82376.0	346.905	0.0	255.235	2282.0	spec/spec-00406.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB11_01_928.mzXML	341947.0	3003.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
231797	14.014000000000001	Isoxadifen-ethyl	250.08599999999998	M+H-C2H6O	Bronze	CCMSLIB00003562356	Suspect related to Isoxadifen-ethyl +CH2	309164	309164.0	inputspectra/spec-00080.mzXML	5700.0	306.603	0.0	264.10200000000003	2040.0	spec/spec-00080.mzXML	f.MSV000078556/spectrum/Cosmetic Ingredient/BP5_Octocrylene_01_6122.mzXML	231797.0	3140.0	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BB5_01_1122.mzXML
246914	14.014000000000001	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +CH2	342365	342365.0	inputspectra/spec-00673.mzXML	73036.0	444.66	0.0	269.249	2978.0	spec/spec-00673.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML	246914.0	2887.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML
246914	14.017000000000001	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +CH2	342805	342805.0	inputspectra/spec-00673.mzXML	131244.0	450.459	0.0	269.25	3020.0	spec/spec-00673.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML	246914.0	2887.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML
246914	28.021	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	412930	412930.0	inputspectra/spec-00459.mzXML	300448.0	465.605	0.0	283.258	3328.0	spec/spec-00459.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BA8_01_1113.mzXML	246914.0	2887.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML
246914	28.046999999999997	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	413003	413003.0	inputspectra/spec-00446.mzXML	261412.0	467.001	0.0	283.249	3138.0	spec/spec-00446.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BA10_01_1216.mzXML	246914.0	2887.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML
246914	28.049	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	413052	413052.0	inputspectra/spec-00185.mzXML	253540.0	465.94599999999997	0.0	283.26	3330.0	spec/spec-00185.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BB3_01_1120.mzXML	246914.0	2887.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML
246914	28.025	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	413086	413086.0	inputspectra/spec-00482.mzXML	271544.0	465.631	0.0	283.25	3131.0	spec/spec-00482.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB7_01_1225.mzXML	246914.0	2887.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML
246914	28.026	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	413118	413118.0	inputspectra/spec-00486.mzXML	149540.0	466.466	0.0	283.264	3123.0	spec/spec-00486.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BE5_01_1359.mzXML	246914.0	2887.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML
246914	14.019	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid -CH2	199461	199461.0	inputspectra/spec-00865.mzXML	119720.0	412.527	0.0	241.21900000000002	2743.0	spec/spec-00865.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BC4_01_2257.mzXML	246914.0	2887.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML
246914	14.015	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid -CH2	199917	199917.0	inputspectra/spec-00591.mzXML	125336.0	411.336	0.0	241.218	2740.0	spec/spec-00591.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA5_01_2234.mzXML	246914.0	2887.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML
413102	14.019	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -CH2	342365	342365.0	inputspectra/spec-00673.mzXML	73036.0	444.66	0.0	269.249	2978.0	spec/spec-00673.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML	413102.0	3123.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB6_01_1224.mzXML
413102	28.034000000000002	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247114	247114.0	inputspectra/spec-00289.mzXML	181480.0	428.561	0.0	255.233	2865.0	spec/spec-00289.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA9_01_914.mzXML	413102.0	3123.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB6_01_1224.mzXML
413102	14.017999999999999	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -CH2	341947	341947.0	inputspectra/spec-00673.mzXML	64280.0	448.115	0.0	269.249	3003.0	spec/spec-00673.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML	413102.0	3123.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB6_01_1224.mzXML
413102	14.015	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -CH2	342815	342815.0	inputspectra/spec-00888.mzXML	87600.0	444.608	0.0	269.25	2977.0	spec/spec-00888.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA6_01_2235.mzXML	413102.0	3123.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB6_01_1224.mzXML
412958	14.01	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -CH2	342365	342365.0	inputspectra/spec-00673.mzXML	73036.0	444.66	0.0	269.249	2978.0	spec/spec-00673.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML	412958.0	3130.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB2_01_1220.mzXML
412958	28.021	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247304	247304.0	inputspectra/spec-00963.mzXML	467828.0	432.69300000000004	0.0	255.236	2888.0	spec/spec-00963.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BB11_01_2252.mzXML	412958.0	3130.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB2_01_1220.mzXML
412958	28.024	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	251422	251422.0	inputspectra/spec-00363.mzXML	53804.0	428.634	0.0	255.235	2865.0	spec/spec-00363.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BC4_01_933.mzXML	412958.0	3130.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB2_01_1220.mzXML
412958	14.009	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -CH2	342488	342488.0	inputspectra/spec-00553.mzXML	101088.0	445.92199999999997	0.0	269.249	2993.0	spec/spec-00553.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA7_01_912.mzXML	412958.0	3130.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB2_01_1220.mzXML
413046	14.014000000000001	trans-13-Octadecenoic acid	283.263	M+H	Bronze	CCMSLIB00003722195	Suspect related to trans-13-Octadecenoic acid -CH2	342365	342365.0	inputspectra/spec-00673.mzXML	73036.0	444.66	0.0	269.249	2978.0	spec/spec-00673.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML	413046.0	3137.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB2_01_919.mzXML
413046	14.015	trans-13-Octadecenoic acid	283.263	M+H	Bronze	CCMSLIB00003722195	Suspect related to trans-13-Octadecenoic acid -CH2	342288	342288.0	inputspectra/spec-00888.mzXML	126800.0	450.73699999999997	0.0	269.249	3022.0	spec/spec-00888.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA6_01_2235.mzXML	413046.0	3137.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB2_01_919.mzXML
413118	14.009	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -CH2	342805	342805.0	inputspectra/spec-00673.mzXML	131244.0	450.459	0.0	269.25	3020.0	spec/spec-00673.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML	413118.0	3123.0	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BE5_01_1359.mzXML
413118	28.026	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	246914	246914.0	inputspectra/spec-00624.mzXML	527768.0	432.147	0.0	255.234	2887.0	spec/spec-00624.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML	413118.0	3123.0	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BE5_01_1359.mzXML
413118	28.024	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247395	247395.0	inputspectra/spec-00952.mzXML	574672.0	431.82300000000004	0.0	255.236	2886.0	spec/spec-00952.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BC11_01_2264.mzXML	413118.0	3123.0	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BE5_01_1359.mzXML
413118	28.025	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247329	247329.0	inputspectra/spec-00985.mzXML	401488.0	432.045	0.0	255.234	2877.0	spec/spec-00985.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA10_01_2239.mzXML	413118.0	3123.0	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BE5_01_1359.mzXML
413118	14.011	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -CH2	342488	342488.0	inputspectra/spec-00553.mzXML	101088.0	445.92199999999997	0.0	269.249	2993.0	spec/spec-00553.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA7_01_912.mzXML	413118.0	3123.0	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BE5_01_1359.mzXML
342364	14.007	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	412930	412930.0	inputspectra/spec-00459.mzXML	300448.0	465.605	0.0	283.258	3328.0	spec/spec-00459.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BA8_01_1113.mzXML	342364.0	2993.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB1_01_918.mzXML
342364	14.014000000000001	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413782	413782.0	inputspectra/spec-00186.mzXML	205732.0	465.94	0.0	283.262	3122.0	spec/spec-00186.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BA11_01_1317.mzXML	342364.0	2993.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB1_01_918.mzXML
342364	14.003	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	412954	412954.0	inputspectra/spec-00402.mzXML	235716.0	465.545	0.0	283.248	3123.0	spec/spec-00402.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BA3_01_1209.mzXML	342364.0	2993.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB1_01_918.mzXML
342364	14.01	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413025	413025.0	inputspectra/spec-00221.mzXML	153576.0	465.59	0.0	283.259	3314.0	spec/spec-00221.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BA12_01_1117.mzXML	342364.0	2993.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB1_01_918.mzXML
342364	14.020999999999999	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	247055	247055.0	inputspectra/spec-00741.mzXML	294072.0	432.87800000000004	0.0	255.233	2898.0	spec/spec-00741.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA5_01_2027.mzXML	342364.0	2993.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB1_01_918.mzXML
342364	14.01	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	252089	252089.0	inputspectra/spec-00709.mzXML	35076.0	430.69699999999995	0.0	255.236	2884.0	spec/spec-00709.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BD9_01_1863.mzXML	342364.0	2993.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB1_01_918.mzXML
247114	28.05	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	413052	413052.0	inputspectra/spec-00185.mzXML	253540.0	465.94599999999997	0.0	283.26	3330.0	spec/spec-00185.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BB3_01_1120.mzXML	247114.0	2865.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA9_01_914.mzXML
247114	28.034000000000002	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	413102	413102.0	inputspectra/spec-00086.mzXML	288328.0	465.255	0.0	283.25	3123.0	spec/spec-00086.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB6_01_1224.mzXML	247114.0	2865.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA9_01_914.mzXML
