cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path
1934	inputspectra/spec-00002.mzXML	5672.92	171.171	0	1060.66	164	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1934	inputspectra/spec-00002.mzXML	5193.84	245.658	0	1059.66	233	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1934	inputspectra/spec-00002.mzXML	3630.62	420.235	0	1058.64	395	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1934	inputspectra/spec-00002.mzXML	3951.59	427.469	0	1058.67	402	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1934	inputspectra/spec-00002.mzXML	3635.13	489.116	0	1059.69	458	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1934	inputspectra/spec-00002.mzXML	3635.13	490.453	0	1060.95	459	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1934	inputspectra/spec-00002.mzXML	5396.45	527.519	0	1060.79	493	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1934	inputspectra/spec-00002.mzXML	5515.34	546.454	0	1059.74	510	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1934	inputspectra/spec-00003.mzXML	3.3931e+06	5.1912	0	1058.7	8	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1934	inputspectra/spec-00003.mzXML	5.46524e+06	7.723	0	1058.7	12	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1934	inputspectra/spec-00003.mzXML	3.37077e+06	9.072	0	1059.7	14	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1934	inputspectra/spec-00003.mzXML	1.8389e+06	10.9316	0	1059.7	17	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1934	inputspectra/spec-00003.mzXML	92251.6	358.848	0	1057.64	307	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1934	inputspectra/spec-00003.mzXML	56610.4	587.897	0	1057.19	495	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1934	inputspectra/spec-00005.mzXML	1.6963e+06	2.5264	0	1058.71	4	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1934	inputspectra/spec-00005.mzXML	2.42846e+06	6.1208	0	1058.7	10	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1934	inputspectra/spec-00005.mzXML	1.59071e+06	7.992	0	1059.7	13	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1934	inputspectra/spec-00005.mzXML	1.05462e+06	11.9144	0	1059.71	19	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1934	inputspectra/spec-00008.mzXML	838241	3.9473	0	1058.76	5	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1934	inputspectra/spec-00008.mzXML	745717	7.7666	0	1058.76	10	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1934	inputspectra/spec-00008.mzXML	397725	15.5907	0	1059.77	20	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1934	inputspectra/spec-00008.mzXML	428012	22.5914	0	1059.78	28	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1934	inputspectra/spec-00009.mzXML	41000.4	9.3136	0	1058.68	12	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
1934	inputspectra/spec-00009.mzXML	24175.1	13.5623	0	1059.68	15	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
1934	inputspectra/spec-00009.mzXML	39583.1	15.2891	0	1058.69	17	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
1934	inputspectra/spec-00009.mzXML	30986.7	26.4959	0	1058.69	28	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
1934	inputspectra/spec-00020.mzXML	29103.9	15.3497	0	1058.69	14	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1934	inputspectra/spec-00020.mzXML	2857.22	33.1549	0	1058.68	29	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1934	inputspectra/spec-00020.mzXML	7860.96	70.1051	0	1058.67	59	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1934	inputspectra/spec-00020.mzXML	2736.61	99.6275	0	1058.68	83	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1934	inputspectra/spec-00020.mzXML	1908.22	108.587	0	1061.8	90	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1934	inputspectra/spec-00020.mzXML	2460.24	160.29	0	1061.81	133	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1934	inputspectra/spec-00020.mzXML	1275.33	457.557	0	1059.71	325	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1934	inputspectra/spec-00020.mzXML	1581.79	467.125	0	1059.71	332	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1934	inputspectra/spec-00020.mzXML	862.344	484.742	0	1061.85	342	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1934	inputspectra/spec-00025.mzXML	628531	2.2098	0	1058.72	3	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1934	inputspectra/spec-00025.mzXML	609007	5.88	0	1058.72	8	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1934	inputspectra/spec-00025.mzXML	780849	8.8539	0	1058.72	12	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1934	inputspectra/spec-00025.mzXML	468519	306.076	0	1059.73	213	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1936	inputspectra/spec-00000.mzXML	12709.9	246.694	0	1057.7	232	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1936	inputspectra/spec-00000.mzXML	8888.83	268.717	0	1057.71	252	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1936	inputspectra/spec-00000.mzXML	11731.5	585.673	0	1057.7	544	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1936	inputspectra/spec-00000.mzXML	11227.7	592.564	0	1057.7	550	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1940	inputspectra/spec-00020.mzXML	3673.11	399.127	0	1058.64	288	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1940	inputspectra/spec-00020.mzXML	457.407	415.174	0	1058.7	296	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1942	inputspectra/spec-00003.mzXML	1.40334e+06	37.8296	0	1061.68	55	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1942	inputspectra/spec-00003.mzXML	1.33037e+06	46.2544	0	1061.68	67	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1942	inputspectra/spec-00005.mzXML	1.05911e+06	23.7484	0	1060.66	38	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1942	inputspectra/spec-00005.mzXML	753915	26.9411	0	1060.66	43	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1942	inputspectra/spec-00008.mzXML	154168	441.124	0	1060.78	509	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1942	inputspectra/spec-00008.mzXML	97752	540.889	0	1061.74	614	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1942	inputspectra/spec-00009.mzXML	9321.14	211.896	0	1060.7	132	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
1942	inputspectra/spec-00009.mzXML	9180.85	241.04	0	1060.72	143	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
1942	inputspectra/spec-00025.mzXML	173642	17.6737	0	1060.73	24	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1942	inputspectra/spec-00025.mzXML	145724	21.3231	0	1060.73	29	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1942	inputspectra/spec-00025.mzXML	24303.7	82.4274	0	1061.74	85	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1942	inputspectra/spec-00025.mzXML	18879.4	85.9648	0	1061.73	88	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1946	inputspectra/spec-00003.mzXML	132566	242.613	0	1062.69	203	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1946	inputspectra/spec-00005.mzXML	256419	51.0372	0	1062.66	79	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1946	inputspectra/spec-00005.mzXML	246854	60.7769	0	1062.66	93	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1946	inputspectra/spec-00025.mzXML	4649.3	270.173	0	1062.75	195	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1946	inputspectra/spec-00025.mzXML	17659.1	306.797	0	1062.74	214	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1948	inputspectra/spec-00003.mzXML	75884.2	295.591	0	1065.77	252	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1948	inputspectra/spec-00003.mzXML	71546.7	359.54	0	1064.74	308	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1948	inputspectra/spec-00003.mzXML	90170.1	574.277	0	1064.67	478	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1948	inputspectra/spec-00004.mzXML	76329.7	563.733	0	1063.55	604	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1948	inputspectra/spec-00011.mzXML	36068.5	493.294	0	1064.64	355	spec/spec-00011.mzXML	f.MSV000078547/spectrum/DLab/121204_1026B_ls_FT_IT_02.mzXML
1948	inputspectra/spec-00011.mzXML	45122	550.489	0	1063.57	400	spec/spec-00011.mzXML	f.MSV000078547/spectrum/DLab/121204_1026B_ls_FT_IT_02.mzXML
1948	inputspectra/spec-00023.mzXML	59858.9	429.162	0	1063.55	449	spec/spec-00023.mzXML	f.MSV000078547/spectrum/DLab/fi1026c_FT-it.mzXML
1949	inputspectra/spec-00003.mzXML	58641.6	257.523	0	1063.67	215	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1949	inputspectra/spec-00005.mzXML	56549.3	304.288	0	1063.66	319	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1949	inputspectra/spec-00005.mzXML	41169.9	416.548	0	1063.66	414	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1950	inputspectra/spec-00004.mzXML	84090.8	553.018	0	2128.19	593	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1950	inputspectra/spec-00004.mzXML	73279.7	597.335	0	1066.1	637	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1953	inputspectra/spec-00004.mzXML	65567.7	250.601	0	1066.53	275	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1953	inputspectra/spec-00023.mzXML	69294.8	457.087	0	1066.24	478	spec/spec-00023.mzXML	f.MSV000078547/spectrum/DLab/fi1026c_FT-it.mzXML
1954	inputspectra/spec-00009.mzXML	8330.41	214.622	0	1066.66	134	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
1954	inputspectra/spec-00009.mzXML	7574.13	244.008	0	1066.67	145	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
1954	inputspectra/spec-00025.mzXML	13087.9	106	0	1066.7	104	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1954	inputspectra/spec-00025.mzXML	11782.6	129.689	0	1066.7	118	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1954	inputspectra/spec-00025.mzXML	6748.89	201.462	0	1067.71	160	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1954	inputspectra/spec-00025.mzXML	7734.55	216.186	0	1067.72	168	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1955	inputspectra/spec-00000.mzXML	37888.6	67.4106	0	1067.63	65	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1955	inputspectra/spec-00000.mzXML	50217	69.1875	0	1067.63	67	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1955	inputspectra/spec-00000.mzXML	28594.5	111.517	0	1067.62	107	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1955	inputspectra/spec-00000.mzXML	44457.1	118.083	0	1067.63	113	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1955	inputspectra/spec-00000.mzXML	47902.6	295.938	0	1067.63	277	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1955	inputspectra/spec-00000.mzXML	36736.4	367.796	0	1067.62	345	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1955	inputspectra/spec-00000.mzXML	56369.6	370.781	0	1067.62	348	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1955	inputspectra/spec-00000.mzXML	26466.1	382.643	0	1067.62	359	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1955	inputspectra/spec-00000.mzXML	36175.8	422.907	0	1068.63	397	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1955	inputspectra/spec-00000.mzXML	55137.1	430.686	0	1067.62	404	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1955	inputspectra/spec-00003.mzXML	22601.7	342.022	0	1067.68	294	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1955	inputspectra/spec-00003.mzXML	19043.1	343.15	0	1066.67	295	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1955	inputspectra/spec-00004.mzXML	70859.1	492.165	0	1067.06	530	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1957	inputspectra/spec-00021.mzXML	1.25548e+06	66.0995	0	1068.54	38	spec/spec-00021.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_H_DD_MS2.mzXML
1957	inputspectra/spec-00021.mzXML	2.11672e+06	71.249	0	1068.55	42	spec/spec-00021.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_H_DD_MS2.mzXML
1958	inputspectra/spec-00004.mzXML	87180	402.858	0	1068.58	439	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1958	inputspectra/spec-00004.mzXML	59423.6	500.717	0	1069.47	539	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1958	inputspectra/spec-00004.mzXML	83212.1	566.645	0	1070.54	607	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1958	inputspectra/spec-00023.mzXML	75823.6	352.344	0	1068.6	369	spec/spec-00023.mzXML	f.MSV000078547/spectrum/DLab/fi1026c_FT-it.mzXML
1958	inputspectra/spec-00023.mzXML	61300.6	356.871	0	1069.11	374	spec/spec-00023.mzXML	f.MSV000078547/spectrum/DLab/fi1026c_FT-it.mzXML
1958	inputspectra/spec-00023.mzXML	55587.4	555.01	0	1070.61	580	spec/spec-00023.mzXML	f.MSV000078547/spectrum/DLab/fi1026c_FT-it.mzXML
1960	inputspectra/spec-00021.mzXML	678603	97.7668	0	1069.56	54	spec/spec-00021.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_H_DD_MS2.mzXML
1960	inputspectra/spec-00021.mzXML	563869	101.798	0	1069.55	60	spec/spec-00021.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_H_DD_MS2.mzXML
1965	inputspectra/spec-00002.mzXML	3911.33	176.531	0	1074.53	169	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1965	inputspectra/spec-00002.mzXML	4505.66	277.45	0	1074.68	262	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1965	inputspectra/spec-00003.mzXML	300474	51.1701	0	1072.72	74	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1965	inputspectra/spec-00003.mzXML	227122	55.5725	0	1072.72	80	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1965	inputspectra/spec-00005.mzXML	106931	121.172	0	1072.72	164	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1965	inputspectra/spec-00005.mzXML	85108.7	142.034	0	1072.71	184	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1965	inputspectra/spec-00009.mzXML	12261.7	122.349	0	1072.68	85	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
1965	inputspectra/spec-00009.mzXML	13912.7	128.576	0	1072.69	89	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
1965	inputspectra/spec-00009.mzXML	12467.7	254.09	0	1073.7	149	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
1965	inputspectra/spec-00009.mzXML	9463.24	265.146	0	1072.71	154	spec/spec-00009.mzXML	f.MSV000078547/spectrum/DLab/121204_1026G_ls_FT_IT.mzXML
1965	inputspectra/spec-00020.mzXML	2618.74	137.062	0	1074.67	114	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1965	inputspectra/spec-00020.mzXML	1273.57	144.504	0	1074.68	120	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1965	inputspectra/spec-00020.mzXML	1261.68	471.879	0	1074.67	335	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1965	inputspectra/spec-00020.mzXML	848.48	489.787	0	1074.68	345	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1965	inputspectra/spec-00025.mzXML	34322.2	58.9985	0	1072.75	72	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1965	inputspectra/spec-00025.mzXML	30510.2	80.1338	0	1072.75	83	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1965	inputspectra/spec-00025.mzXML	17092.8	128.556	0	1073.76	117	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1965	inputspectra/spec-00025.mzXML	15446.5	134.617	0	1073.76	122	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1968	inputspectra/spec-00003.mzXML	455203	34.3634	0	1074.68	50	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1968	inputspectra/spec-00003.mzXML	610535	37.1402	0	1074.68	54	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1968	inputspectra/spec-00003.mzXML	349826	46.9365	0	1075.68	68	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1968	inputspectra/spec-00003.mzXML	241285	54.8811	0	1075.68	79	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1968	inputspectra/spec-00005.mzXML	1.76039e+06	7.3081	0	1074.67	12	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1968	inputspectra/spec-00005.mzXML	954496	9.3518	0	1075.68	15	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1968	inputspectra/spec-00005.mzXML	1.36211e+06	10.5488	0	1074.68	17	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1968	inputspectra/spec-00005.mzXML	1.16584e+06	15.5639	0	1074.69	25	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1968	inputspectra/spec-00008.mzXML	99780.3	603.588	0	1074.73	674	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1968	inputspectra/spec-00025.mzXML	4335.24	373.248	0	1074.76	244	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1968	inputspectra/spec-00025.mzXML	2997.12	587.255	0	1075.7	328	spec/spec-00025.mzXML	f.MSV000078547/spectrum/DLab/121115_srf_dd02.mzXML
1969	inputspectra/spec-00004.mzXML	82554.9	255.073	0	1076.97	280	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1969	inputspectra/spec-00004.mzXML	76572.8	446.132	0	1077.57	483	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1969	inputspectra/spec-00004.mzXML	76989.5	449.988	0	1077.57	487	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1969	inputspectra/spec-00004.mzXML	70593	485.218	0	1076.56	523	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1969	inputspectra/spec-00004.mzXML	64553.9	531.218	0	1076.54	570	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1970	inputspectra/spec-00003.mzXML	80314.4	75.0216	0	1076.68	104	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1970	inputspectra/spec-00003.mzXML	194020	216.717	0	1076.68	173	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1970	inputspectra/spec-00005.mzXML	434796	36.4381	0	1076.68	57	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1970	inputspectra/spec-00005.mzXML	398524	63.6563	0	1076.68	97	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1972	inputspectra/spec-00000.mzXML	145078	50.4624	0	1079.69	49	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1972	inputspectra/spec-00000.mzXML	101227	55.6574	0	1079.69	54	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1972	inputspectra/spec-00000.mzXML	196241	59.76	0	1079.69	58	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1972	inputspectra/spec-00000.mzXML	71381.4	66.1908	0	1077.68	64	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1972	inputspectra/spec-00000.mzXML	69242.6	84.9816	0	1080.69	82	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1972	inputspectra/spec-00000.mzXML	124787	95.5708	0	1079.68	92	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1972	inputspectra/spec-00000.mzXML	192196	115.123	0	1078.68	110	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1972	inputspectra/spec-00000.mzXML	143497	143.464	0	1079.68	137	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1972	inputspectra/spec-00000.mzXML	129349	252.294	0	1079.68	237	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1972	inputspectra/spec-00000.mzXML	133645	364.217	0	1079.68	342	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1972	inputspectra/spec-00000.mzXML	88321	373.198	0	1079.69	350	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1972	inputspectra/spec-00000.mzXML	70237.7	377.312	0	1079.68	354	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1972	inputspectra/spec-00000.mzXML	162714	380.254	0	1079.67	357	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
